rva	subsystem	name	notes
00554150	hud	FUN_00554150	batch_y s4 collision-bvh-octree + physics-math tail (Jacobi eigenvalue, Givens, covariance-to-quaternion, bounding-sphere merge); pre-batch font-canvas-context hypothesis refuted | C1->C2 batch_ao swe
00554200	hud	FUN_00554200	batch_y s4 collision-bvh-octree + physics-math tail (Jacobi eigenvalue, Givens, covariance-to-quaternion, bounding-sphere merge); pre-batch font-canvas-context hypothesis refuted | C1->C2 batch_ao swe
00554390	hud	FUN_00554390	batch_y s4 collision-bvh-octree + physics-math tail (Jacobi eigenvalue, Givens, covariance-to-quaternion, bounding-sphere merge); pre-batch font-canvas-context hypothesis refuted | C1->C2 batch_ao swe
00554940	hud	LAB_00554940	per-string glyph renderer; SUB ESP 0xC8 prologue; takes (ctx str_buf scale xy_coords style); iterates chars via byte indexing; calls RW Im2D vtable for each glyph; U-1067 U-1070 | C1->C2 batch_aj swee
005551d0	hud	FUN_005551d0	alloc font render context; vtable+0x118(DAT_00912a08 0x30199); fills: [0]=1 [1]=1.0f [4e]=LAB_00554940; [9..48]=0xffffffff; [4d]=FUN_005c4ad0(0x20); returns ptr; U-5644 U-5645
00555280	hud	FontSys_ShutdownContextPool	C1->C2 batch-ae-s3; walks list DAT_00912a18 freeing each node+FUN_00555830; destroys pools a14/a08/0091325c/a0c/a10; U-5625 U-5626; S-4279
00555360	hud	FUN_00555360	font system init: allocs ctx 0x144B->DAT_00912a08; allocs 0xC->DAT_00912a14; buf->DAT_00912a0c; copies fonts\ into buf; fills char-width table DAT_00912704; sets DAT_00913100=LAB_00555910; U-5646 U-56
005554d0	hud	FUN_005554d0	string-width accumulator: ASCII advance ctx+0x24[char*2]; extended ctx+0x12c table; per-char kerning ctx+0x0c; returns sum*scale; tracker-drift from C1 -- C2 plate confirmed 2026-05-14; U-1070
005555b0	render	FUN_005555b0	promoted_from=re/analysis/bucket_00554010/0x005555b0.md; subsystem_observed=render; batch-ab; batch_y s4 collision-bvh-octree + physics-math tail (Jacobi eigenvalue, Givens, covariance-to-quaternion, 
00555830	hud	FUN_00555830	batch_y s4 collision-bvh-octree + physics-math tail (Jacobi eigenvalue, Givens, covariance-to-quaternion, bounding-sphere merge); pre-batch font-canvas-context hypothesis refuted | C1->C2 batch_ao swe
00555910	hud	LAB_00555910	font file loader / metrics parser; Ghidra analysis gap (no function defined); SUB ESP 0x188 prologue confirmed; stored at DAT_00913100 by FUN_00555360; U-5649 — cannot promote until master Ghidra crea
00555af0	hud	FontCtx_LoadMetrics_Met	C1->C2 batch-ae-s4; loads glyph metrics from .met text file; 5-int sscanf per glyph; 0x20-stride UV entries; calls FontCtx_BuildExtTable; U-5650 U-5651 U-5652
00555f20	hud	FontCtx_BuildExtTable	C1->C2 batch-ae-s4; post-metrics finalization: compact short[] lookup for non-ASCII glyphs; writes ctx+0x124/128/12c; called by both metrics loaders; U-5653
00555ff0	hud	FontCtx_LoadMetrics_Atlas	C1->C2 batch-ae-s4; loads glyph metrics by bitmap scan (METRICS3); UTF-8 multibyte decode; 4-round retry; UV from atlas pixel scan; U-5654 U-5655 U-5656
00556780	hud	FUN_00556780	batch_y s4 collision-bvh-octree + physics-math tail (Jacobi eigenvalue, Givens, covariance-to-quaternion, bounding-sphere merge); pre-batch font-canvas-context hypothesis refuted | C1->C2 batch_ao swe
00556ca0	hud	FUN_00556ca0	vtable-dispatch thunk 21B; tail-jmp *(param_1+0x138)(); Ghidra indirect-jmp artifact at 0x00556cb0; U-5674 U-5675; batch-ae-s5
00556ce0	hud	FontSys_ShutdownBuffers	53B: FUN_004cc9f0(DAT_00912a00)+zero; vtable+0x10c(DAT_00912a04)+zero; U-5678 S-4358; batch-ae-s5
00556d20	hud	FontSys_InitBuffers	72B: vtable+0x108(0x2400,0x40190)→DAT_00912a04; thunk_004cc820(0x78,…,0x401a2)→DAT_00912a00; returns 1; U-5679 U-5680 U-5681 S-4359; batch-ae-s5
00556d70	hud	FUN_00556d70	194B: vtable+0x118(DAT_00912a00,0x301a2) alloc 0x78B; zero 0x1e dwords; RGBA=0xFFFFFFFF; FUN_00556e90 colour; FUN_00557110 prop; obj[0x1c]=0x3f000000 obj[0x1d]=1; U-5682..U-5685 S-4360..S-4362; batch-
00556e40	hud	FUN_00556e40	batch_y s4 collision-bvh-octree + physics-math tail (Jacobi eigenvalue, Givens, covariance-to-quaternion, bounding-sphere merge); pre-batch font-canvas-context hypothesis refuted | C1->C2 batch_ao swe
00556e90	render	FUN_00556e90	promoted_from=re/analysis/bucket_00554010/0x00556e90.md; subsystem_observed=render; batch-ab; batch_y s4 collision-bvh-octree + physics-math tail (Jacobi eigenvalue, Givens, covariance-to-quaternion, 
005571e0	hud	FontSys_InitFontPool	C1->C2 batch-ae-s6: 6-arg thunk_FUN_004cc820(0x100,DAT_00623f68,0x10,DAT_00623f6c,&DAT_007dc81c,0x401a3)→DAT_00912a2c; returns 1; init chain pos 5 of 7 in FUN_00552b60; counterpart FUN_005571c0; U-570
00557250	hud	FontSys_InitDataPools	C1->C2 batch-ae-s6: thunk_004cc820(8,DAT_00623f78,4,DAT_00623f7c,&DAT_007dc864,0x40190)→DAT_00912a34; thunk(0x14,DAT_00623f70,4,DAT_00623f74,&DAT_007dc840,0x40190)→DAT_00912a38; returns 1; counterpart
005572b0	hud	thunk_FUN_005572c0	batch_y s4 collision-bvh-octree + physics-math tail (Jacobi eigenvalue, Givens, covariance-to-quaternion, bounding-sphere merge); pre-batch font-canvas-context hypothesis refuted | C1->C2 batch_ao swe
005572c0	hud	FUN_005572c0	batch_y s4 collision-bvh-octree + physics-math tail (Jacobi eigenvalue, Givens, covariance-to-quaternion, bounding-sphere merge); pre-batch font-canvas-context hypothesis refuted | C1->C2 batch_ao swe
005581f0	boot	FUN_005581f0	null-guard free (FUN_004c7650) or error 0x80000016+0x180; 69b; skeleton-prep-s5
00558240	boot	FUN_00558240	alloc 2D tex(FUN_004c77c0); create RT(FUN_004cdca0); lock+fill(FUN_00558180+FUN_00558400); submit FUN_004d5310; [UNCERTAIN] dim formula; S-3333 S-3334 | C1->C2 via boot-mini-20260525-1730: alloc 2D te
00558b40	gameplay	FUN_00558b40	batch_w s5 MIXED[physics-broad-phase-and-rigid-body+text-renderer-2d+actor-update-scheduler]; physics core + 2D text glue | C1->C2 batch_ao sweep-20260603-2210 [boundary library-vs-gameplay: segment-v
0055c810	vehicle	PhysicsBodySetLinearVelocity	sets body+0x40/44/48 = XYZ linear velocity; calls FUN_0055c380 prep; S-3736; C2 plate: re/analysis/promote_c2_vehicle_dynamics/0055c810.md
005a5910	audio	FUN_005a5910	batch_y s6 generic refcount/ctor-chain helpers (0x005a5910..0x005a5f60); support glue for the audio cluster that follows | C1->C2 batch_ah sweep-20260602-0245
005a5b30	audio	FUN_005a5b30	batch_y s6 generic refcount/ctor-chain helpers (0x005a5910..0x005a5f60); support glue for the audio cluster that follows | C1->C2 batch_ah sweep-20260602-0245
005a5d60	audio	FUN_005a5d60	batch_y s6 generic refcount/ctor-chain helpers (0x005a5910..0x005a5f60); support glue for the audio cluster that follows | C1->C2 batch_ah sweep-20260602-0245
005a5d90	audio	FUN_005a5d90	batch_y s6 generic refcount/ctor-chain helpers (0x005a5910..0x005a5f60); support glue for the audio cluster that follows | C1->C2 batch_ah sweep-20260602-0245
005a5f00	audio	FUN_005a5f00	RWS audio engine creator: FUN_005a6190(0x10); stores params at DAT_007dc954/960; FUN_005a5f60 vtable-init; sets DAT_007dc94c=1 on success; D-7389 | C1->C2 batch_ah sweep-20260602-0245
005a5f60	audio	FUN_005a5f60	batch_y s6 generic refcount/ctor-chain helpers (0x005a5910..0x005a5f60); support glue for the audio cluster that follows | C1->C2 batch_ah sweep-20260602-0245
005a6030	audio	FUN_005a6030	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a6070	audio	FUN_005a6070	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a60b0	audio	FUN_005a60b0	audio enable+start: DAT_7DC95C=1; FUN_005a6ea0 timer tick; FUN_005aad40 root obj; FUN_005aab00 start; FUN_005a6f30 flush; D-10371 | C1->C2 batch_ah sweep-20260602-0245
005a60e0	audio	FUN_005a60e0	audio stop: FUN_005aad40 root obj; FUN_005aab70 stop walk; DAT_7DC95C=0; DAT_7DC958++; D-10372 | C1->C2 batch_ah sweep-20260602-0245
005a6110	audio	FUN_005a6110	audio engine secondary init: 3x FUN_005ad080 (ptrs 632c2c/632c28/632c38; counts 3/1/1); returns 1 if all pass; D-7390 | C1->C2 batch_ah sweep-20260602-0245
005a6150	audio	FUN_005a6150	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a61b0	audio	FUN_005a61b0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a6280	audio	FUN_005a6280	virtual voice node constructor wrapper: calls FUN_005aa560(&DAT_007dc980,...); args all 0; D-7387 | C1->C2 batch_ah sweep-20260602-0245
005a62b0	audio	FUN_005a62b0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a6340	audio	FUN_005a6340	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a65a0	audio	FUN_005a65a0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a65d0	audio	FUN_005a65d0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a6670	audio	FUN_005a6670	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a66d0	audio	FUN_005a66d0	play/stop audio obj+0x28; param_2=0→play(FUN_005a7520 arg1); param_2!=0→stop+write DAT_007dca50→obj+0x54; U-2207 U-2208; S-2200; resolves S-0620 | C1->C2 batch_ah sweep-20260602-0245
005a6710	audio	FUN_005a6710	Virtual voice SFX entry binder; p1=voice node p2=entry; sets +0x50=entry; copies freq +0x3c from entry+0x2c if +0x84==0; sends control-code 9; U-2492 | C1->C2 batch_ah sweep-20260602-0245
005a6b70	audio	FUN_005a6b70	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a6c60	audio	FUN_005a6c60	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a6c90	audio	FUN_005a6c90	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a6cb0	audio	FUN_005a6cb0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005a6d60	audio	FUN_005a6d60	indirect dispatch via 8-byte fn-ptr table; ECX=*(param_1[1]+4)+param_2*8; entry={fptr,word16}; calls fn(*param_1,word16,param_4); returns param_1 or 0; param_3 unused; U-2209 U-2210 U-2567; resolves S
005a6d90	audio	FUN_005a6d90	indirect dispatch via 8-byte fn-ptr table at param_1[1]+8 (vs FUN_005a6d60 at param_1[1]+4); same entry layout+return pattern; param_3 unused; U-3689 | C1->C2 batch_ah sweep-20260602-0245
005a6dc0	audio	FUN_005a6dc0	null-guard wrapper; calls FUN_005a6d60(p1 p2 p3 &p4); p4 passed by addr from caller stack; U-2209; S-2201; resolves S-0621 | C1->C2 batch_ah sweep-20260602-0245
005a6df0	audio	FUN_005a6df0	audio node ctrl-code dispatch null guard: param_1==0 → return; else FUN_005a6d60(); true 4-arg sig lost by decompiler; D-7388 | C1->C2 batch_ah sweep-20260602-0245
005a6e10	audio	FUN_005a6e10	audio param query wrapper; calls FUN_005a6d90(p1 p2 p3 &p3); returns param_3 value; param_4 receives bool success; alt table (param_1[1]+8) vs setter (param_1[1]+4); U-3689 | C1->C2 batch_ah sweep-202
005a6ea0	audio	FUN_005a6ea0	audio timing accumulator: delta=(tick-DAT_7DCA54) / FUN_005ab070 * DAT_5CC9FC; DAT_7DCA50+=rounded; wraparound guard; D-10371-fill | C1->C2 batch_ah sweep-20260602-0245
005a6f30	audio	FUN_005a6f30	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a71f0	audio	FUN_005a71f0	voice array registration: alloc node tree; FUN_005a6b70 for root+N voices into DAT_007dca34/20/38; returns 1 on success; D-7386 | C1->C2 batch_ah sweep-20260602-0245
005a73b0	audio	FUN_005a73b0	audio node system teardown: ctrl-code 5 to root; FUN_005a6cb0 x N children; FUN_004522d0 free; clears DAT_007dca30/38; D-7384 | C1->C2 batch_ah sweep-20260602-0245
005a7460	audio	FUN_005a7460	audio node priority-queue dequeue+sub-obj stop; bit-0@+0xC gate; FUN_005a6e10(6,2)+FUN_005a6dc0(6,1)+FUN_005a6df0(9,1); inserts to DAT_007dca24 list; DAT_007dca3c--; DAT_007dca40-=node+0x10; U-3684 U-
005a7520	audio	FUN_005a7520	3-way mode dispatcher; mode 0→FUN_005a7560(S-2561); mode 1→FUN_005a7460(S-2560); mode 2→FUN_005a75b0(bit-0@param_1+0xc)(S-2562); D-7600 D-7601 D-7602; resolves S-2200 | C1->C2 batch_ah sweep-20260602-
005a7560	audio	FUN_005a7560	optional dequeue via FUN_005a7460; calls FUN_005a75b0 to recompute priority+insert; sets node+0x10=1 bit1@+0xC; DAT_007dca40++ DAT_007dca3c++; U-3686; resolves S-2561 D-7601 | C1->C2 batch_ah sweep-20
005a75b0	audio	FUN_005a75b0	priority score compute (vol*dist attenuation vs DAT_007dca44/48/4c listener); sorted insert/reposition in DAT_007dca18 queue; fast-sqrt DAT_00633b48; U-3687 U-3688; resolves S-2562 D-7602 | C1->C2 bat
005a7920	audio	FUN_005a7920	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a79a0	audio	FUN_005a79a0	audio object unlink+free; walks wave list; DAT_007dca7c pool; S-0106..S-0108; U-0113..U-0114 | C1->C2 batch_ah sweep-20260602-0245
005a7a40	audio	FUN_005a7a40	pool-object list searcher; FUN_005ade60 at obj+0x0c; returns obj or NULL; D-2860; D-0345 [merged-from-dup: pool-list searcher; calls FUN_005ade60(param_1+0xc] | C1->C2 batch_ah sweep-20260602-0245
005a7aa0	audio	FUN_005a7aa0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a7b00	audio	FUN_005a7b00	audio context insert: FUN_005a7a40 already-present check; if not FUN_005addd0(param_1+0xc param_2); returns param_1 on success | C1->C2 batch_ah sweep-20260602-0245
005a7b60	audio	FUN_005a7b60	AUDIO_LOAD_FN; 6-param RWS parser; reads 0x80a/0x80c/0x802 chunks; U-0107..U-0109; D-0340 | C1->C2 batch_ah sweep-20260602-0245
005a7e70	audio	FUN_005a7e70	visitor over audio-object circular list at DAT_007dca7c; calls FUN_005ade10(node-4 param_1) per node; U-0993; D-0352 [merged-from-dup: iterates audio pool list DAT_007dca7c; calls FUN_005ade10(node-4]
005a7ea0	audio	FUN_005a7ea0	audio object final dealloc; FUN_005ae030 then flag dispatch: pool DAT_007dca84 / no-free / heap-free; flags at +0x1b; D-0347; U-0160 [merged-from-dup: audio object destructor; +0x1b bit0=pool-return(D
005a7ee0	audio	FUN_005a7ee0	audio object init; empty wave list; inserts into DAT_007dca7c; S-0109..S-0111; U-0115..U-0116 | C1->C2 batch_ah sweep-20260602-0245
005a7f70	audio	FUN_005a7f70	RWS stream node constructor wrapper: calls FUN_005aa560(&DAT_007dcae8,...) with arg swap; D-7381 | C1->C2 batch_ah sweep-20260602-0245
005a8060	audio	FUN_005a8060	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a8390	audio	FUN_005a8390	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a8560	audio	FUN_005a8560	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a86a0	audio	FUN_005a86a0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a8750	audio	FUN_005a8750	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a8890	audio	FUN_005a8890	audio stream path-ptr attach: mutex(DAT_007dcae0) + copy to +0xc0/+0xd78 + DLL insert + bit0 of +0xd9c; D-7382 | C1->C2 batch_ah sweep-20260602-0245
005a8960	audio	FUN_005a8960	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a89d0	audio	FUN_005a89d0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a8e70	audio	FUN_005a8e70	output mixing node constructor wrapper: calls FUN_005aa560(&DAT_007dcb78,0,...); args (4,0,0)→DAT_0068f61c; D-7394 | C1->C2 batch_ah sweep-20260602-0245
005a8f30	audio	FUN_005a8f30	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a9280	audio	FUN_005a9280	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a9ab0	audio	FUN_005a9ab0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a9be0	audio	FUN_005a9be0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a9c50	audio	FUN_005a9c50	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a9d00	audio	FUN_005a9d00	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a9de0	audio	FUN_005a9de0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a9e40	audio	FUN_005a9e40	audio output node vtable attach: null-guards +0x3c fn-ptr; calls (*fnptr)(0,param_2); returns param_1 or 0; D-7393 | C1->C2 batch_ah sweep-20260602-0245
005a9e60	audio	FUN_005a9e60	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a9f10	audio	FUN_005a9f10	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005a9f60	audio	FUN_005a9f60	pool/heap free dispatcher (0x8A bytes); flag bits 0x08/0x10/0x20 select ptr; routes to bitmap-pool/FUN_005ae400/FUN_004522d0; callee of FUN_005aaa00; S-3684 S-3685 U-3678 U-3679; audio_dsound_cont1 | 
005a9ff0	audio	FUN_005a9ff0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005aa060	audio	FUN_005aa060	saves 16B from *param_2; FUN_005aa0c0(param_1 &param_2 LAB_005aa1e0 &local_10 1); stores result in *param_3; S-0984; D-2864; U-1727 | C1->C2 batch_ah sweep-20260602-0245
005aa200	audio	FUN_005aa200	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005aa330	audio	FUN_005aa330	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005aa3d0	audio	FUN_005aa3d0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005aa560	audio	FUN_005aa560	audio node allocator+linker: context validate FUN_005aa030 or get-default FUN_005aad40; stack/heap buf (0x200 threshold); factory-or-alloc FUN_005aa7a0; FUN_005aa900 field init; vtable+0x28 post-init 
005aa7a0	audio	FUN_005aa7a0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005aa7e0	audio	FUN_005aa7e0	int offset/size compute: packed field param_1+0x40 (top nibble=align; lower28=base); bit flags param_2 add 4/8+slot counts; callee of FUN_005a9f60; clears S-3684; promote_c2_rws_audio_loader
005aa8a0	audio	FUN_005aa8a0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005aa900	audio	FUN_005aa900	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005aaa00	audio	FUN_005aaa00	audio obj teardown: vtable+0x34 dispatch; 2x linked-list unlink; FUN_005aacf0(x2); FUN_005a9f60; clears S-1364 D-4004; U-3190 U-3191 | C1->C2 batch_ah sweep-20260602-0245
005aaac0	audio	FUN_005aaac0	circular-list walker stop-on-zero: iterates DAT_007dccf0; calls (*param_1)(node-1 param_2); stops on 0; S-0986; D-2866 | C1->C2 batch_ah sweep-20260602-0245
005aab00	audio	FUN_005aab00	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005aab70	audio	FUN_005aab70	vtable+0x30 walker: dispatch self+child list; returns null if any call null; clears S-1365 D-4005 | C1->C2 batch_ah sweep-20260602-0245
005aabe0	audio	FUN_005aabe0	ref-count trampoline: FUN_005adef0(&DAT_007dccf0,&LAB_005aac00,param_1); clears S-1360 D-4000; U-3187 | C1->C2 batch_ah sweep-20260602-0245
005aac20	audio	FUN_005aac20	doubly-linked-list batch drain/unlink (stride 0xc or 0x8 per param_3); calls FUN_005ae920 free per node; callee of FUN_005aacf0; clears S-3683; promote_c2_rws_audio_loader
005aacf0	audio	FUN_005aacf0	batch unlink iterator (0x42 bytes); slot count from *(int*)(*param_1+0x4c)+0xc/e; loops calling FUN_005aac20; callee of FUN_005aaa00; S-3683 U-3676 U-3677; audio_dsound_cont1 | C1->C2 batch_ah sweep-2
005aadc0	audio	FUN_005aadc0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005aaff0	audio	FUN_005aaff0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ab010	audio	FUN_005ab010	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ab040	util	FUN_005ab040	QPC/timeGetTime dispatcher; DAT_007dce00==1→QPC.LowPart else timeGetTime(); U-0674 U-0675 | C1->C2 straggler-mopup: timer dispatcher `DAT_007dce00==1 ? QPC.LowPart : timeGetTime()`; mechanically compl
005ab090	audio	FUN_005ab090	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ab150	audio	FUN_005ab150	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ab180	audio	thunk_FUN_005ab620	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ab190	audio	FUN_005ab190	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ab1c0	audio	FUN_005ab1c0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ab2f0	audio	FUN_005ab2f0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ab340	audio	FUN_005ab340	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ab560	audio	FUN_005ab560	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ab620	audio	FUN_005ab620	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ab710	audio	FUN_005ab710	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005aba20	audio	FUN_005aba20	C2: wave_node alloc+init; resolves output fmt; pool alloc or external; 28B src+out fmt copy + ext-data; vtable init cb; U-3025 U-3026 U-0997
005abcf0	audio	FUN_005abcf0	C2: wave_node full destructor; vtable[+0x10] cb; FUN_005ac740×2; FUN_005a7e70; FUN_005ae030; FUN_005abcb0; U-3027 U-3028
005abd30	audio	FUN_005abd30	C2: PCM chunk feeder; vtable[+0x14] dispatch; optional fmt-conversion path via 005b3b{30,60,80}; drain-pump loop; U-0997
005abe30	audio	FUN_005abe30	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ac210	audio	FUN_005ac210	C2: wave_node factory; deserialises packed fmt from 0x803 buffer; flag-dispatch bits 0-5; allocates node via FUN_005aba20; U-0995 U-0996 U-3030 U-3031,0x30806); D-2864..D-2873; U-0995 U-0996; D-0355"
005ac650	audio	FUN_005ac650	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ac7e0	audio	FUN_005ac7e0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005ac880	audio	FUN_005ac880	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
