rva	subsystem	name	notes
005c4d50	boot	FUN_005c4d50	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4da0	boot	FUN_005c4da0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4df0	boot	FUN_005c4df0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4e10	boot	FUN_005c4e10	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4e20	boot	FUN_005c4e20	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4fa0	boot	FUN_005c4fa0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c5780	boot	FUN_005c5780	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c6b40	boot	FUN_005c6b40	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c6b60	boot	FUN_005c6b60	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c6bb0	boot	FUN_005c6bb0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c6cc0	boot	FUN_005c6cc0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c7070	audio	FUN_005c7070	batch_t s6 MULTI[audio-dll-mixer,rw-v3d-vector,msvc-seh-funclets,crt-fiddb]; 3 RW V3dTransform renames at 0x005cb000/07f/0ef | C1->C2 batch_ai sweep-20260602-0347
005c7330	audio	FUN_005c7330	batch_t s6 MULTI[audio-dll-mixer,rw-v3d-vector,msvc-seh-funclets,crt-fiddb]; 3 RW V3dTransform renames at 0x005cb000/07f/0ef | C1->C2 batch_ai sweep-20260602-0347
005c7570	audio	FUN_005c7570	batch_t s6 MULTI[audio-dll-mixer,rw-v3d-vector,msvc-seh-funclets,crt-fiddb]; 3 RW V3dTransform renames at 0x005cb000/07f/0ef | C1->C2 batch_ai sweep-20260602-0347
005c75c0	audio	FUN_005c75c0	batch_t s6 MULTI[audio-dll-mixer,rw-v3d-vector,msvc-seh-funclets,crt-fiddb]; 3 RW V3dTransform renames at 0x005cb000/07f/0ef | C1->C2 batch_ai sweep-20260602-0347
005c7990	audio	FUN_005c7990	thin wrapper: FUN_005aa560(&DAT_007de1c0,0,p2,p1,p3,p4); p1/p2 swap; S-3190 filed; audio_dsound_d4 | C1->C2 batch_ai sweep-20260602-0347
005c7a90	audio	FUN_005c7a90	batch_t s6 MULTI[audio-dll-mixer,rw-v3d-vector,msvc-seh-funclets,crt-fiddb]; 3 RW V3dTransform renames at 0x005cb000/07f/0ef | C1->C2 batch_ai sweep-20260602-0347
005c7ee0	audio	FUN_005c7ee0	batch_t s6 MULTI[audio-dll-mixer,rw-v3d-vector,msvc-seh-funclets,crt-fiddb]; 3 RW V3dTransform renames at 0x005cb000/07f/0ef | C1->C2 batch_ai sweep-20260602-0347
005c7f80	audio	FUN_005c7f80	batch_t s6 MULTI[audio-dll-mixer,rw-v3d-vector,msvc-seh-funclets,crt-fiddb]; 3 RW V3dTransform renames at 0x005cb000/07f/0ef | C1->C2 batch_ai sweep-20260602-0347
005c7fb0	audio	FUN_005c7fb0	batch_t s6 MULTI[audio-dll-mixer,rw-v3d-vector,msvc-seh-funclets,crt-fiddb]; 3 RW V3dTransform renames at 0x005cb000/07f/0ef | C1->C2 batch_ai sweep-20260602-0347
005c7fe0	audio	FUN_005c7fe0	batch_t s6 MULTI[audio-dll-mixer,rw-v3d-vector,msvc-seh-funclets,crt-fiddb]; 3 RW V3dTransform renames at 0x005cb000/07f/0ef | C1->C2 batch_ai sweep-20260602-0347
