va	file_off	section	encoding	length	text
0x005ce860	0x1ce860	.rdata	ascii	16	loading courseB

0x005ce874	0x1ce874	.rdata	ascii	19	loading courseA %s

0x005ce888	0x1ce888	.rdata	ascii	16	loading courseA

0x005ce89c	0x1ce89c	.rdata	ascii	15	loading course

0x005ce8b0	0x1ce8b0	.rdata	ascii	63	\toast\Code\src\AppCode\AUDIO\soundengine.c: CreateStream Done

0x005ce8f0	0x1ce8f0	.rdata	ascii	21	CreateStream %d Done

0x005ce908	0x1ce908	.rdata	ascii	58	\toast\Code\src\AppCode\AUDIO\soundengine.c: CreateStream

0x005ce944	0x1ce944	.rdata	ascii	60	\toast\Code\src\AppCode\AUDIO\soundengine.c: DestroyStreams

0x005cead7	0x1cead7	.rdata	ascii	7	:%s%.2d
0x005ceaf0	0x1ceaf0	.rdata	ascii	14	hemisphere.dff
0x005ceb00	0x1ceb00	.rdata	ascii	13	shockwave.dff
0x005ceb10	0x1ceb10	.rdata	ascii	4	tyre
0x005ceb18	0x1ceb18	.rdata	ascii	31	Exiting due to course error %d

0x005ceb38	0x1ceb38	.rdata	ascii	28	Number of AI polygons is %d

0x005ceb58	0x1ceb58	.rdata	ascii	28	TextureDictionary Destroyed

0x005ceb78	0x1ceb78	.rdata	ascii	16	World Destroyed

0x005cebb0	0x1cebb0	.rdata	ascii	23	general anim %d loaded

0x005cebc8	0x1cebc8	.rdata	ascii	27	
Loading general anim [%s]

0x005cebe4	0x1cebe4	.rdata	ascii	22	cant load camera path

0x005cebfc	0x1cebfc	.rdata	ascii	37	COURSES ERROR: Cannot load spline %s

0x005cec24	0x1cec24	.rdata	ascii	19	Camera path loaded

0x005cec38	0x1cec38	.rdata	ascii	25	Loading Camera path [%s]

0x005cec54	0x1cec54	.rdata	ascii	59	Spline [%s] loaded into course spline %d, numsplines is %d

0x005cec90	0x1cec90	.rdata	ascii	18	PVS not available

0x005ceca4	0x1ceca4	.rdata	ascii	10	Using PVS

0x005cecb0	0x1cecb0	.rdata	ascii	17	PVS is available

0x005cecc4	0x1cecc4	.rdata	ascii	34	Loading SkyDome [%s] into sky[%d]

0x005cece8	0x1cece8	.rdata	ascii	36	LOADING MTS [%s] with index of [%d]

0x005ced10	0x1ced10	.rdata	ascii	40	COURSES ERROR: Cannot load dff model %s

0x005ced3c	0x1ced3c	.rdata	ascii	38	LOADING Clump [%s] with index of [%d]

0x005ced64	0x1ced64	.rdata	ascii	32	Loading %d clumps for the world

0x005ced88	0x1ced88	.rdata	ascii	42	Loaded uva dict length (%d), version (%d)

0x005cedb4	0x1cedb4	.rdata	ascii	16	uva file exists

0x005cedc8	0x1cedc8	.rdata	ascii	18	Ai data %d loaded

0x005ceddc	0x1ceddc	.rdata	ascii	44	COURSES ERROR: no aidata name for aidata %d

0x005cee0c	0x1cee0c	.rdata	ascii	47	
COURSES ERROR: no name for hoppy collision %d

0x005cee3c	0x1cee3c	.rdata	ascii	51	
COURSES ERROR: no name for invisible collision %d

0x005cee70	0x1cee70	.rdata	ascii	28	failed to load collision %d

0x005cee90	0x1cee90	.rdata	ascii	36			collision %d loaded succsessfully

0x005ceeb8	0x1ceeb8	.rdata	ascii	29			Loading collision bsp [%s]

0x005ceed8	0x1ceed8	.rdata	ascii	27		loading %d collision bsps

0x005ceef4	0x1ceef4	.rdata	ascii	30	
COURSES ERROR: loading world

0x005cef14	0x1cef14	.rdata	ascii	19	failed to load bsp

0x005cef28	0x1cef28	.rdata	ascii	25		Loaded bsp successfully

0x005cef44	0x1cef44	.rdata	ascii	20		Loading world [%s]

0x005cef5c	0x1cef5c	.rdata	ascii	34	failed to load texture dictionary

0x005cef80	0x1cef80	.rdata	ascii	47		Loaded course texture dictionary successfully

0x005cefb0	0x1cefb0	.rdata	ascii	21		Loading texdic [%s]

0x005cefc8	0x1cefc8	.rdata	ascii	31		Resetting Course vars to zero

0x005cefe8	0x1cefe8	.rdata	ascii	33	Creating course from description

0x005cf054	0x1cf054	.rdata	ascii	20	numscenePobjects=%d

0x005cf06c	0x1cf06c	.rdata	ascii	15	%d - matnum=%d

0x005cf07c	0x1cf07c	.rdata	ascii	15	%d - number=%d

0x005cf08c	0x1cf08c	.rdata	ascii	28	%d - boxdimensions=%f,%f,%f

0x005cf0ac	0x1cf0ac	.rdata	ascii	11	making box

0x005cf0b8	0x1cf0b8	.rdata	ascii	16	%d - dffname=%s

0x005cf0cc	0x1cf0cc	.rdata	ascii	16	%d - MTSname=%s

0x005cf0e0	0x1cf0e0	.rdata	ascii	16	%d - fatness=%f

0x005cf0f4	0x1cf0f4	.rdata	ascii	22	%d - slidefriction=%f

0x005cf10c	0x1cf10c	.rdata	ascii	23	%d - bouncefriction=%f

0x005cf124	0x1cf124	.rdata	ascii	24	%d - COMoffset=%f,%f,%f

0x005cf140	0x1cf140	.rdata	ascii	13	%d - mass=%f

0x005cf150	0x1cf150	.rdata	ascii	30	%d - cylinderdimensions=%f,%f

0x005cf170	0x1cf170	.rdata	ascii	13	%d - type=%d

0x005cf180	0x1cf180	.rdata	ascii	16	making cylinder

0x005cf194	0x1cf194	.rdata	ascii	61	!!!!!!!!!!!!!!!!!!!! Initialize CALLED !!!!!!!!!!!!!!!!!!!!!

0x005cf1d4	0x1cf1d4	.rdata	ascii	27	SPEED ADJUSTMENT OCCURRED!

0x005cf1f0	0x1cf1f0	.rdata	ascii	16	PW car speed=%f

0x005cf204	0x1cf204	.rdata	ascii	18	RWP speed=%f (%f)

0x005cf260	0x1cf260	.rdata	ascii	35	loaded replay of length %f, res %d

0x005cf2d0	0x1cf2d0	.rdata	ascii	22	SmplFzx : Retiring %d

0x005cf2e8	0x1cf2e8	.rdata	ascii	39	ERROR: SmplFzx. Retiring NULL object!!

0x005cf310	0x1cf310	.rdata	ascii	42	SmplFzx : Not an active SmplFzx object %d

0x005cf33c	0x1cf33c	.rdata	ascii	22	SmplFzx Retiring : %d

0x005cf4d0	0x1cf4d0	.rdata	ascii	9	exp_flash
0x005cf4dc	0x1cf4dc	.rdata	ascii	9	exp_cloud
0x005cf4e8	0x1cf4e8	.rdata	ascii	8	animFire
0x005cf500	0x1cf500	.rdata	ascii	6	tritex
0x005cf534	0x1cf534	.rdata	ascii	31	Line Rain has not been enabled

0x005cf554	0x1cf554	.rdata	ascii	48	Usage : RainSetHeadColour(red,green,blue,alpha)

0x005cf588	0x1cf588	.rdata	ascii	48	Usage : RainSetTailColour(red,green,blue,alpha)

0x005cf5bc	0x1cf5bc	.rdata	ascii	60	Usage : RainSetPosition(xmin, xmax, ymin, ymax, zmin, zmax)

0x005cf5fc	0x1cf5fc	.rdata	ascii	36	Usage : RainSetScale(scale, length)

0x005cf624	0x1cf624	.rdata	ascii	44	Usage : RainSetCameraScale(yScale, atScale)

0x005cf654	0x1cf654	.rdata	ascii	61	Usage : RainSetDirection(xmin, xmax, ymin, ymax, zmin, zmax)

0x005cf6a4	0x1cf6a4	.rdata	ascii	15	RWTEXDICTIONARY
0x005cf6b4	0x1cf6b4	.rdata	ascii	32	Calling HardwareExitApplication

0x005cf6d8	0x1cf6d8	.rdata	ascii	36	Calling SoftwareTidyUpBeforeExiting

0x005cf700	0x1cf700	.rdata	ascii	19	Calling AppDestroy

0x005cf714	0x1cf714	.rdata	ascii	30	Calling AppInitialiseOnBootup

0x005cf734	0x1cf734	.rdata	ascii	19	Reading texture %s

0x005cf750	0x1cf750	.rdata	ascii	94	At 10 bytes per pixel (16bit Z + 2*32bit FB) there is %d - %d = %d bytes of video memory free

0x005cf7b0	0x1cf7b0	.rdata	ascii	29		Using video mode %u : %ux%u

0x005cf7d0	0x1cf7d0	.rdata	ascii	22	Calling RwEngineStart

0x005cf7e8	0x1cf7e8	.rdata	ascii	29	Calling HardwareSetVideoMode

0x005cf808	0x1cf808	.rdata	ascii	21	Calling RwEngineOpen

0x005cf820	0x1cf820	.rdata	ascii	32	Calling RenderwareAttachPlugins

0x005cf844	0x1cf844	.rdata	ascii	34	Calling HardwareInstallFileSystem

0x005cf868	0x1cf868	.rdata	ascii	24	Calling RtFSManagerOpen

0x005cf884	0x1cf884	.rdata	ascii	21	Calling RwEngineInit

0x005cf8b4	0x1cf8b4	.rdata	ascii	4	-cs1
0x005cf8bc	0x1cf8bc	.rdata	ascii	4	-cs0
0x005cf8c4	0x1cf8c4	.rdata	ascii	4	-vs1
0x005cf8cc	0x1cf8cc	.rdata	ascii	4	-vs0
0x005cf8d4	0x1cf8d4	.rdata	ascii	28	toastart\pc\movies\intro.mpg
0x005cf8f4	0x1cf8f4	.rdata	ascii	33	toastart\pc\movies\renderware.mpg
0x005cf918	0x1cf918	.rdata	ascii	33	toastart\pc\movies\supersonic.mpg
0x005cf93c	0x1cf93c	.rdata	ascii	29	toastart\pc\movies\empire.mpg
0x005cf95c	0x1cf95c	.rdata	ascii	31	toastart\pc\movies\frontend.mpg
0x005cf99c	0x1cf99c	.rdata	ascii	6	Delete
0x005cf9a4	0x1cf9a4	.rdata	ascii	8	NoRemove
0x005cf9b0	0x1cf9b0	.rdata	ascii	11	ForceRemove
0x005cfb18	0x1cfb18	.rdata	ascii	44	Could not run the DirectShow graph!  hr=0x%x
0x005cfb48	0x1cfb48	.rdata	ascii	44	Could not render source output pin!  hr=0x%x
0x005cfb78	0x1cfb78	.rdata	ascii	35	Could not find output pin!  hr=0x%x
0x005cfb9a	0x1cfb9a	.rdata	utf-16le	7	xOutput
0x005cfbac	0x1cfbac	.rdata	ascii	46	Could not add source filter to graph!  hr=0x%x
0x005cfbe0	0x1cfbe0	.rdata	ascii	72	Could not add source filter to graph (hr==VFW_E_NOT_FOUND) (filename=%s)
0x005cfc2c	0x1cfc2c	.rdata	utf-16le	6	SOURCE
0x005cfc3c	0x1cfc3c	.rdata	ascii	48	Could not add renderer filter to graph!  hr=0x%x
0x005cfc70	0x1cfc70	.rdata	utf-16le	15	TEXTURERENDERER
0x005cfc90	0x1cfc90	.rdata	ascii	48	Texture is format we can't handle! Format = 0x%x
0x005cfcc4	0x1cfcc4	.rdata	ascii	43	Could not create the D3DX texture!  hr=0x%x
0x005cfcf0	0x1cfcf0	.rdata	ascii	28	toastart\pc\movies\small.mpg
0x005cfe54	0x1cfe54	.rdata	ascii	25	VertexShaderVersion = %x

0x005cfe70	0x1cfe70	.rdata	ascii	8		FAILED

0x005cfe7c	0x1cfe7c	.rdata	ascii	20	Opening piz file %s

0x005cfe94	0x1cfe94	.rdata	ascii	20	Closing piz file %s

0x005cfeac	0x1cfeac	.rdata	ascii	7	Failed

0x005cfeb4	0x1cfeb4	.rdata	ascii	23	Creating DInput object

0x005cfecc	0x1cfecc	.rdata	ascii	17	Releasing object

0x005cff04	0x1cff04	.rdata	ascii	17	Releasing device

0x005cff18	0x1cff18	.rdata	ascii	36	Setting joypad %d cooperative level

0x005cff40	0x1cff40	.rdata	ascii	30	Setting joypad %d data format

0x005cff60	0x1cff60	.rdata	ascii	19	Joypad %d [%s][%s]

0x005cff74	0x1cff74	.rdata	ascii	30	Getting joypad %d device info

0x005cff94	0x1cff94	.rdata	ascii	16	Found joypad %d

0x005cffa8	0x1cffa8	.rdata	ascii	19	Found %d joypad(s)

0x005cffbc	0x1cffbc	.rdata	ascii	22	Searching for joypads

0x005cffd4	0x1cffd4	.rdata	ascii	25	Releasing _lpDIDKeyboard

0x005cfff0	0x1cfff0	.rdata	ascii	7	%.19s


0x005cfff8	0x1cfff8	.rdata	ascii	10	mashed.log
0x005d001c	0x1d001c	.rdata	ascii	37		Unable to load controller config %s

0x005d0044	0x1d0044	.rdata	ascii	29		Loaded controller config %s

0x005d0064	0x1d0064	.rdata	ascii	40	Attempting to load controller config %s

0x005d0090	0x1d0090	.rdata	ascii	37		Unable to save controller config %s

0x005d00b8	0x1d00b8	.rdata	ascii	28		Saved controller config %s

0x005d00dc	0x1d00dc	.rdata	ascii	40	Attempting to save controller config %s

0x005d0118	0x1d0118	.rdata	ascii	4	.bmp
0x005d0120	0x1d0120	.rdata	ascii	9	%.19s.%hu
0x005d012c	0x1d012c	.rdata	ascii	12	videocfg.bin
0x005d013c	0x1d013c	.rdata	ascii	26	Loading video cfg from %s

0x005d0158	0x1d0158	.rdata	ascii	23	Saving video cfg to %s

0x005d0170	0x1d0170	.rdata	ascii	15	%d x %d x %d %s
0x005d0180	0x1d0180	.rdata	ascii	32	[Fullscreen antialiasing mode 1]
0x005d01a4	0x1d01a4	.rdata	ascii	32	[Fullscreen antialiasing mode 0]
0x005d01c8	0x1d01c8	.rdata	ascii	25	[Flicker Free Interlaced]
0x005d01e4	0x1d01e4	.rdata	ascii	12	[Interlaced]
0x005d01f4	0x1d01f4	.rdata	ascii	8	[Window]
0x005d0200	0x1d0200	.rdata	ascii	12	[Fullscreen]
0x005d0210	0x1d0210	.rdata	ascii	17	Current mode: %d

0x005d0224	0x1d0224	.rdata	ascii	22	Current subsystem: %s

0x005d023c	0x1d023c	.rdata	ascii	6	%d	%s

0x005d0244	0x1d0244	.rdata	ascii	25	Number of subsystems: %d

0x005d0260	0x1d0260	.rdata	ascii	17	Microsoft Win32s 
0x005d0274	0x1d0274	.rdata	ascii	21	Microsoft Windows Me 
0x005d0290	0x1d0290	.rdata	ascii	21	Microsoft Windows 98 
0x005d02a8	0x1d02a8	.rdata	ascii	5	OSR2 
0x005d02b0	0x1d02b0	.rdata	ascii	21	Microsoft Windows 95 
0x005d02c8	0x1d02c8	.rdata	ascii	14	%s (Build %d)

0x005d02d8	0x1d02d8	.rdata	ascii	28	version %d.%d %s (Build %d)

0x005d02f8	0x1d02f8	.rdata	ascii	7	Server 
0x005d0300	0x1d0300	.rdata	ascii	8	SERVERNT
0x005d030c	0x1d030c	.rdata	ascii	12	Workstation 
0x005d031c	0x1d031c	.rdata	ascii	5	WINNT
0x005d0324	0x1d0324	.rdata	ascii	11	ProductType
0x005d0330	0x1d0330	.rdata	ascii	47	SYSTEM\CurrentControlSet\Control\ProductOptions
0x005d0360	0x1d0360	.rdata	ascii	16	Advanced Server 
0x005d0374	0x1d0374	.rdata	ascii	18	DataCenter Server 
0x005d0388	0x1d0388	.rdata	ascii	13	Professional 
0x005d0398	0x1d0398	.rdata	ascii	9	Personal 
0x005d03a4	0x1d03a4	.rdata	ascii	9	Whistler 
0x005d03b0	0x1d03b0	.rdata	ascii	23	Microsoft Windows 2000 
0x005d03c8	0x1d03c8	.rdata	ascii	21	Microsoft Windows NT 
0x005d03e0	0x1d03e0	.rdata	ascii	10	Unknown OS
0x005d03ec	0x1d03ec	.rdata	ascii	25	Unable to get OS version

0x005d0408	0x1d0408	.rdata	ascii	18	Operating System:

0x005d041c	0x1d041c	.rdata	ascii	23	MASHED [D3D9] [Release]
0x005d0fb4	0x1d0fb4	.rdata	ascii	12	OleAut32.dll
0x005d0fc4	0x1d0fc4	.rdata	ascii	9	AMUnblock
0x005d0fd0	0x1d0fd0	.rdata	utf-16le	11	control.tlb
0x005d0fe8	0x1d0fe8	.rdata	ascii	11	LoadTypeLib
0x005d0ff4	0x1d0ff4	.rdata	ascii	14	LoadRegTypeLib
0x005d11d0	0x1d11d0	.rdata	ascii	14	CorExitProcess
0x005d11e0	0x1d11e0	.rdata	ascii	11	mscoree.dll
0x005d12fc	0x1d12fc	.rdata	utf-16le	6	(null)
0x005d130c	0x1d130c	.rdata	ascii	6	(null)
0x005d1314	0x1d1314	.rdata	ascii	36	Microsoft Visual C++ Runtime Library
0x005d133c	0x1d133c	.rdata	ascii	9	Program: 
0x005d1350	0x1d1350	.rdata	ascii	22	<program name unknown>
0x005d1368	0x1d1368	.rdata	ascii	159	A buffer overrun has been detected which has corrupted the program's
internal state.  The program cannot safely continue execution and must
now be terminated.

0x005d1408	0x1d1408	.rdata	ascii	24	Buffer overrun detected!
0x005d1428	0x1d1428	.rdata	ascii	176	A security error of unknown cause has been detected which has
corrupted the program's internal state.  The program cannot safely
continue execution and must now be terminated.

0x005d14dc	0x1d14dc	.rdata	ascii	34	Unknown security failure detected!
0x005d150c	0x1d150c	.rdata	ascii	5	e+000
0x005d1544	0x1d1544	.rdata	ascii	8	KERNEL32
0x005d4f50	0x1d4f50	.rdata	ascii	4	ceil
0x005d4f58	0x1d4f58	.rdata	ascii	5	floor
0x005d4f60	0x1d4f60	.rdata	ascii	4	modf
0x005d4f68	0x1d4f68	.rdata	ascii	4	exp2
0x005d4f70	0x1d4f70	.rdata	ascii	5	exp10
0x005d4f78	0x1d4f78	.rdata	ascii	4	log2
0x005d4f88	0x1d4f88	.rdata	ascii	5	log10
0x005d5174	0x1d5174	.rdata	ascii	5	_logb
0x005d5188	0x1d5188	.rdata	ascii	5	frexp
0x005d5190	0x1d5190	.rdata	ascii	4	fmod
0x005d5198	0x1d5198	.rdata	ascii	6	_hypot
0x005d51a0	0x1d51a0	.rdata	ascii	5	_cabs
0x005d51a8	0x1d51a8	.rdata	ascii	5	ldexp
0x005d51b0	0x1d51b0	.rdata	ascii	4	fabs
0x005d51c4	0x1d51c4	.rdata	ascii	4	sqrt
0x005d51cc	0x1d51cc	.rdata	ascii	5	atan2
0x005d51d4	0x1d51d4	.rdata	ascii	4	acos
0x005d51dc	0x1d51dc	.rdata	ascii	4	asin
0x005d51e4	0x1d51e4	.rdata	ascii	4	tanh
0x005d51ec	0x1d51ec	.rdata	ascii	4	cosh
0x005d51f4	0x1d51f4	.rdata	ascii	4	sinh
0x005d52c0	0x1d52c0	.rdata	ascii	21	SunMonTueWedThuFriSat
0x005d52d8	0x1d52d8	.rdata	ascii	36	JanFebMarAprMayJunJulAugSepOctNovDec
0x005d5334	0x1d5334	.rdata	ascii	14	runtime error 
0x005d5348	0x1d5348	.rdata	ascii	13	TLOSS error

0x005d5358	0x1d5358	.rdata	ascii	12	SING error

0x005d5368	0x1d5368	.rdata	ascii	14	DOMAIN error

0x005d5378	0x1d5378	.rdata	ascii	36	R6028
- unable to initialize heap

0x005d53a0	0x1d53a0	.rdata	ascii	52	R6027
- not enough space for lowio initialization

0x005d53d8	0x1d53d8	.rdata	ascii	52	R6026
- not enough space for stdio initialization

0x005d5410	0x1d5410	.rdata	ascii	37	R6025
- pure virtual function call

0x005d5438	0x1d5438	.rdata	ascii	52	R6024
- not enough space for _onexit/atexit table

0x005d5470	0x1d5470	.rdata	ascii	40	R6019
- unable to open console device

0x005d549c	0x1d549c	.rdata	ascii	32	R6018
- unexpected heap error

0x005d54c0	0x1d54c0	.rdata	ascii	44	R6017
- unexpected multithread lock error

0x005d54f0	0x1d54f0	.rdata	ascii	43	R6016
- not enough space for thread data

0x005d5520	0x1d5520	.rdata	ascii	149	
This application has requested the Runtime to terminate it in an unusual way.
Please contact the application's support team for more information.

0x005d55b8	0x1d55b8	.rdata	ascii	43	R6009
- not enough space for environment

0x005d55e4	0x1d55e4	.rdata	ascii	41	R6008
- not enough space for arguments

0x005d5610	0x1d5610	.rdata	ascii	36	R6002
- floating point not loaded

0x005d5638	0x1d5638	.rdata	ascii	25	Runtime Error!

Program: 
0x005d566a	0x1d566a	.rdata	utf-16le	33	         (((((                  H
0x005d5872	0x1d5872	.rdata	utf-16le	33	         h((((                  H
0x005d5970	0x1d5970	.rdata	utf-16le	34	                                 H
0x005d5a8c	0x1d5a8c	.rdata	ascii	25	GetUserObjectInformationA
0x005d5aa8	0x1d5aa8	.rdata	ascii	18	GetLastActivePopup
0x005d5abc	0x1d5abc	.rdata	ascii	15	GetActiveWindow
0x005d5acc	0x1d5acc	.rdata	ascii	11	MessageBoxA
0x005d5ad8	0x1d5ad8	.rdata	ascii	10	user32.dll
0x005d5af4	0x1d5af4	.rdata	ascii	37	InitializeCriticalSectionAndSpinCount
0x005d5b1c	0x1d5b1c	.rdata	ascii	12	kernel32.dll
0x005d6ddc	0x1d6ddc	.rdata	ascii	4	;,*>
0x005d7350	0x1d7350	.rdata	utf-16le	32	        h((((                  H
0x005d74d0	0x1d74d0	.rdata	ascii	7	LC_TIME
0x005d74d8	0x1d74d8	.rdata	ascii	10	LC_NUMERIC
0x005d74e4	0x1d74e4	.rdata	ascii	11	LC_MONETARY
0x005d74f0	0x1d74f0	.rdata	ascii	8	LC_CTYPE
0x005d74fc	0x1d74fc	.rdata	ascii	10	LC_COLLATE
0x005d7508	0x1d7508	.rdata	ascii	6	LC_ALL
0x005d75a4	0x1d75a4	.rdata	ascii	6	1#QNAN
0x005d75ac	0x1d75ac	.rdata	ascii	5	1#INF
0x005d75b4	0x1d75b4	.rdata	ascii	5	1#IND
0x005d75bc	0x1d75bc	.rdata	ascii	6	1#SNAN
0x005d75d4	0x1d75d4	.rdata	ascii	8	HH:mm:ss
0x005d75e0	0x1d75e0	.rdata	ascii	19	dddd, MMMM dd, yyyy
0x005d75f4	0x1d75f4	.rdata	ascii	8	MM/dd/yy
0x005d7608	0x1d7608	.rdata	ascii	8	December
0x005d7614	0x1d7614	.rdata	ascii	8	November
0x005d7620	0x1d7620	.rdata	ascii	7	October
0x005d7628	0x1d7628	.rdata	ascii	9	September
0x005d7634	0x1d7634	.rdata	ascii	6	August
0x005d763c	0x1d763c	.rdata	ascii	4	July
0x005d7644	0x1d7644	.rdata	ascii	4	June
0x005d764c	0x1d764c	.rdata	ascii	5	April
0x005d7654	0x1d7654	.rdata	ascii	5	March
0x005d765c	0x1d765c	.rdata	ascii	8	February
0x005d7668	0x1d7668	.rdata	ascii	7	January
0x005d76a0	0x1d76a0	.rdata	ascii	8	Saturday
0x005d76ac	0x1d76ac	.rdata	ascii	6	Friday
0x005d76b4	0x1d76b4	.rdata	ascii	8	Thursday
0x005d76c0	0x1d76c0	.rdata	ascii	9	Wednesday
0x005d76cc	0x1d76cc	.rdata	ascii	7	Tuesday
0x005d76d4	0x1d76d4	.rdata	ascii	6	Monday
0x005d76dc	0x1d76dc	.rdata	ascii	6	Sunday
0x005d7704	0x1d7704	.rdata	ascii	4	040a
0x005d7724	0x1d7724	.rdata	ascii	4	1252
0x005d7730	0x1d7730	.rdata	ascii	4	040b
0x005d7750	0x1d7750	.rdata	ascii	4	1252
0x005d775c	0x1d775c	.rdata	ascii	4	040c
0x005d777c	0x1d777c	.rdata	ascii	4	1252
0x005d7788	0x1d7788	.rdata	ascii	4	040f
0x005d77a8	0x1d77a8	.rdata	ascii	4	1252
0x005d77b4	0x1d77b4	.rdata	ascii	4	041d
0x005d77d4	0x1d77d4	.rdata	ascii	4	1252
0x005d77e0	0x1d77e0	.rdata	ascii	4	042d
0x005d7800	0x1d7800	.rdata	ascii	4	1252
0x005d780c	0x1d780c	.rdata	ascii	4	080a
0x005d782c	0x1d782c	.rdata	ascii	4	1252
0x005d7838	0x1d7838	.rdata	ascii	4	080c
0x005d7858	0x1d7858	.rdata	ascii	4	1252
0x005d7864	0x1d7864	.rdata	ascii	4	0c07
0x005d7884	0x1d7884	.rdata	ascii	4	1252
0x005d7890	0x1d7890	.rdata	ascii	4	0c09
0x005d78b0	0x1d78b0	.rdata	ascii	4	1252
0x005d78bc	0x1d78bc	.rdata	ascii	4	0c0a
0x005d78dc	0x1d78dc	.rdata	ascii	4	1252
0x005d78e8	0x1d78e8	.rdata	ascii	4	0c0c
0x005d7908	0x1d7908	.rdata	ascii	4	1252
0x005d7914	0x1d7914	.rdata	ascii	4	100a
0x005d7934	0x1d7934	.rdata	ascii	4	1252
0x005d7940	0x1d7940	.rdata	ascii	4	100c
0x005d7960	0x1d7960	.rdata	ascii	4	1252
0x005d796c	0x1d796c	.rdata	ascii	4	140a
0x005d798c	0x1d798c	.rdata	ascii	4	1252
0x005d7998	0x1d7998	.rdata	ascii	4	140c
0x005d79b8	0x1d79b8	.rdata	ascii	4	1252
0x005d79c4	0x1d79c4	.rdata	ascii	4	180a
0x005d79e4	0x1d79e4	.rdata	ascii	4	1252
0x005d79f0	0x1d79f0	.rdata	ascii	4	1c09
0x005d7a10	0x1d7a10	.rdata	ascii	4	1252
0x005d7a1c	0x1d7a1c	.rdata	ascii	4	1c0a
0x005d7a3c	0x1d7a3c	.rdata	ascii	4	1252
0x005d7a48	0x1d7a48	.rdata	ascii	4	200a
0x005d7a68	0x1d7a68	.rdata	ascii	4	1252
0x005d7a74	0x1d7a74	.rdata	ascii	4	240a
0x005d7a94	0x1d7a94	.rdata	ascii	4	1252
0x005d7aa0	0x1d7aa0	.rdata	ascii	4	280a
0x005d7ac0	0x1d7ac0	.rdata	ascii	4	1252
0x005d7acc	0x1d7acc	.rdata	ascii	4	2c0a
0x005d7aec	0x1d7aec	.rdata	ascii	4	1252
0x005d7af8	0x1d7af8	.rdata	ascii	4	300a
0x005d7b18	0x1d7b18	.rdata	ascii	4	1252
0x005d7b24	0x1d7b24	.rdata	ascii	4	340a
0x005d7b44	0x1d7b44	.rdata	ascii	4	1252
0x005d7b50	0x1d7b50	.rdata	ascii	4	380a
0x005d7b70	0x1d7b70	.rdata	ascii	4	1252
0x005d7b7c	0x1d7b7c	.rdata	ascii	4	3c0a
0x005d7b9c	0x1d7b9c	.rdata	ascii	4	1252
0x005d7ba4	0x1d7ba4	.rdata	ascii	8	Paraguay
0x005d7bb0	0x1d7bb0	.rdata	ascii	7	Uruguay
0x005d7bb8	0x1d7bb8	.rdata	ascii	5	Chile
0x005d7bc0	0x1d7bc0	.rdata	ascii	7	Ecuador
0x005d7bc8	0x1d7bc8	.rdata	ascii	9	Argentina
0x005d7bd4	0x1d7bd4	.rdata	ascii	4	Peru
0x005d7bdc	0x1d7bdc	.rdata	ascii	8	Colombia
0x005d7be8	0x1d7be8	.rdata	ascii	9	Venezuela
0x005d7bf4	0x1d7bf4	.rdata	ascii	18	Dominican Republic
0x005d7c08	0x1d7c08	.rdata	ascii	12	South Africa
0x005d7c18	0x1d7c18	.rdata	ascii	6	Panama
0x005d7c20	0x1d7c20	.rdata	ascii	10	Luxembourg
0x005d7c2c	0x1d7c2c	.rdata	ascii	10	Costa Rica
0x005d7c38	0x1d7c38	.rdata	ascii	11	Switzerland
0x005d7c44	0x1d7c44	.rdata	ascii	9	Guatemala
0x005d7c50	0x1d7c50	.rdata	ascii	6	Canada
0x005d7c58	0x1d7c58	.rdata	ascii	21	Spanish - Modern Sort
0x005d7c70	0x1d7c70	.rdata	ascii	9	Australia
0x005d7c7c	0x1d7c7c	.rdata	ascii	7	Austria
0x005d7c84	0x1d7c84	.rdata	ascii	6	German
0x005d7c8c	0x1d7c8c	.rdata	ascii	7	Belgium
0x005d7c94	0x1d7c94	.rdata	ascii	6	Mexico
0x005d7c9c	0x1d7c9c	.rdata	ascii	7	Spanish
0x005d7ca4	0x1d7ca4	.rdata	ascii	6	Basque
0x005d7cac	0x1d7cac	.rdata	ascii	6	Sweden
0x005d7cb4	0x1d7cb4	.rdata	ascii	7	Swedish
0x005d7cbc	0x1d7cbc	.rdata	ascii	7	Iceland
0x005d7cc4	0x1d7cc4	.rdata	ascii	9	Icelandic
0x005d7cd0	0x1d7cd0	.rdata	ascii	6	France
0x005d7cd8	0x1d7cd8	.rdata	ascii	6	French
0x005d7ce0	0x1d7ce0	.rdata	ascii	7	Finland
0x005d7ce8	0x1d7ce8	.rdata	ascii	7	Finnish
0x005d7cf0	0x1d7cf0	.rdata	ascii	5	Spain
0x005d7cf8	0x1d7cf8	.rdata	ascii	26	Spanish - Traditional Sort
0x005d7de0	0x1d7de0	.rdata	ascii	13	united-states
0x005d7df0	0x1d7df0	.rdata	ascii	14	united-kingdom
0x005d7e00	0x1d7e00	.rdata	ascii	17	trinidad & tobago
0x005d7e14	0x1d7e14	.rdata	ascii	11	south-korea
