entry,size,nmnem,mnemhash,strings,callees,imms,datafps
0x00568c40,64,19,1af2736f118ed7f8fc7490e143cc520d8f8dc6dd,"","","fffffff0",""
0x00568c80,109,37,fe457501053bb6864e1927a0399e39430ac4eeeb,"","","fffffff0",""
0x00568cf0,47,15,82be2fab1989117db3e400efbf4ab34bed1539e7,"","","fffffff0",""
0x00568d20,175,68,5addb580ec7090a902c413d2fd537f2fe79f035c,"","564100;564100","fffffff0|fffffffc",""
0x00568dd0,505,160,2b931cfdc6a5db69e9aba47daa18c79cc604e392,"","","fffffffc","00000000ffffffff"
0x00568fd0,354,113,0b20d3f30bb7d3d48b8c8c9cd3ad80a98906f73c,"","","",""
0x00569690,342,95,b168541777e692b5115e85cd8679169f930f1e7d,"","569e90","",""
0x00569e90,951,285,26e89df59ecc590e78070f5783731aeaabf42737,"","","fffffffc",""
0x0056a250,503,147,d64205ba97a73f5e2eac75fdc51970eec14e7c93,"","","fffffff8|fffffff4|fffffffc",""
0x0056a450,836,211,de02f92874a1fee141169bd30be7b40d2e098102,"","","fffffff0|ffffffe0","0000803f8988083d"
0x0056a7a0,826,226,b61c00a4e1fbef0d3ec38992be24fc2c0b0237c0,"","","fffffff0",""
0x0056aae0,342,95,b168541777e692b5115e85cd8679169f930f1e7d,"","56a7a0","",""
0x0056ac40,357,118,b97d1e37662f12cdaf90428196eb7df0a6114c50,"","","fffffff0","0000803f0000803f|0000008000000080|00000000ffffffff"
0x0056adb0,1370,384,0469f8df3900264c7d544bad3cd74d3ac00ccc89,"","56ac40;56aae0;56ac40","fffffff0","0000003f6d61705f|0000803f8988083d|0000c842cdcccc3d"
0x0056b7a0,546,160,10a00e8b48ac400856a7c46cea3e82a0a2508e8d,"","55bd80;55ae50;55abb0","",""
0x0056b9d0,95,32,f720fd59c845882448fc40b614e4ca56e652d0f9,"","56b7a0;573670","",""
0x0056ba30,244,80,f63a05021d57939bf177fde5ddfab8cf879cf0e9,"","56b7a0;568990","",""
0x0056bb30,67,27,c7fe35a198eba33c405bf02ff6ea21094d2aed5f,"","56ba30","",""
0x0056bb80,337,109,0ba6a47792240b21779fe763f8145b1fa8d6fb09,"","4c3b30","","17b7d13868656164|0000803f8988083d|0000003f6d61705f"
0x0056bce0,260,86,993882ddd2927ff89f66820eb08d503441da0945,"","","","0000003f6d61705f|0000803f8988083d"
0x0056bdf0,135,45,5150a4c1c72770d1306d91d9a202b24e3dc0d66e,"","","",""
0x0056be80,534,179,6fd9e6ec7de80e4f303bce8c927d46cb42d311e0,"","56bb80;56bce0;4c45f0","","0000004009556e61|0000803f8988083d"
0x0056c0a0,618,197,fc41537220ac417c0548d18e9a605288a2f94f49,"","56bb80;56bce0;4c45f0","","0000004009556e61|0000803f8988083d"
0x0056c310,614,195,c802b0e5848873245f758501bb733d925f8067df,"","56bb80;56bce0;4c45f0","fffffffc|ffffffec|fffffff0|fffffff4","0000004009556e61|0000803f8988083d"
0x0056c580,861,230,61df6ac9f9e2269bf4d83e82ea90eba1add3f625,"","","fffffffc|fffffff8|ffffffdc|ffffffe0|ffffffe8|ffffffec|fffffff0",""
0x0056c8e0,434,134,26d881310441419d21b824e390287ed82c196be2,"","","",""
0x0056caa0,1262,360,3db069562bc26bfe27d78b4671e1f97a6fc0f8cc,"","56c8e0;56c8e0;56c8e0;56c8e0","fffffffc|ffffffc0|ffffffc4|ffffffc8|ffffffd0|ffffffd4|ffffffd8|ffffffe0|ffffffe4|ffffffe8|fffffff0|fffffff4|fffffff8|ffffffec",""
0x0056cf90,216,65,976f53e5b52dce3e70391f086c297c6fc0a55620,"","","",""
0x0056d070,724,247,64065b78f8b97ca6bc9a77129854f59797e39072,"","56cf90;56cf90","fffffffc|ffffffe0",""
0x0056d350,158,59,f5fe3ec2f94e149ebfe83f90cffd0393b35f054c,"","","",""
0x0056d3f0,2375,638,50a5a5d344276ee04c3df57d8ce01dc278426915,"","56d350;56d350;56d350;56d350;56d350;56d350;56d350;56d350","ffffffe0|ffffffdc|fffffff8|ffffffd8|ffffffe8|ffffffec|fffffff0|fffffffc|fffffff4","00000000ffffffff|0000803f8988083d"
0x0056dd40,2357,664,4cd0eefc90c9a6a30987e496b4f1d371530e6f2a,"","","fffffff0|ffffffe0|ffffffd4|ffffffe4|fffffff4|ffffffb0|ffffffc0","ffffffffffffffff|0000404000004040|0000003f0000003f|0000008000000080|0000803f0000803f"
0x0056e680,1756,491,aaef8096c8226ee4848d56fbfea6cba03626c780,"","56ed60;56ed60","","00008000ffff7f7f|0000803e0000c842|0000003f6d61705f|0000803f8988083d"
0x0056ed60,463,164,7dbf6ae2198d2a7357d2bdcb29585c5f79681297,"","","",""
0x0056ef30,133,29,47d08cdde7759f07c412831e67c2fece7ada2657,"","","",""
0x0056efc0,83,17,b067917e43f1bd4f9eddc170fada13e8a0f25729,"","","",""
0x0056f020,113,28,8fd562bcdc996ca0a9e0b4c3b44deab8fca1e97a,"","","fffffffc",""
0x0056f0a0,328,104,a99da5a7097a337df9513bdc09ff51479d020cc0,"","56f1f0","fffffffc",""
0x0056f1f0,338,114,33bcfb74982acd0e4a647e7e1412e0abe59e868d,"","","",""
0x0056f350,1918,507,74d9323ce902bbafdd65c6c30d5de61e938e9dcb,"","55b750;55b750;56fad0;56f1f0;56fad0;56f1f0;56fad0;56f1f0;56f0a0","fffffffc","000000000000803f|00000000ffffffff|6f1283bae5f27f3f|17b7d13868656164|a4707d3f0000e040|0000803f00000000|00000000666666bf|0000803f8988083d|f304353f40402823"
0x0056fad0,186,68,38a2cfef114bd8afc2c09ce63e3a7bea0c8c9883,"","","","000080bf3333333f"
0x0056fb90,770,249,4592be4031f3a4a0e118d3aabc76a426225dd66d,"","546b10","","0000803f8988083d"
0x0056fea0,483,147,510abd08898b24c31b5eda5163ee13cc204fdd7c,"","","","0000003f6d61705f"
0x00570090,10500,2328,ceebb2f5ca022d41aa60c36cd949b8dfd2099c21,"","56fb90;56fb90;56fea0;56f1f0;56f1f0;56f1f0;56f1f0;56f1f0;56f1f0;5667c0;56f1f0;56f1f0;56f1f0;56f1f0;56f1f0;56f1f0;56f1f0;56f1f0;56f1f0;56f1f0;56f1f0;56f0a0","fffffffc|fffffff4|70000|10000|20000|40000","0000803f8988083d|ffff7f7f2549123b|ffff7fff00000000|00000000ffffffff|cdcccc3d0000fec2|666666bf40402823|0000003f6d61705f|00008040746f6173|000040400000803f|0000004009556e61|0ad7233c0000003f|000000c000009040|efff7f3f666c616d"
0x005729a0,3138,915,d41388bbd7847d2fdcb6acf01b5f3294ef970b01,"","561280;55bae0;561280;55bae0;5667c0;56be80;4c51a0;4c52f0;56be80;4c51a0;4c52f0;575880;576880;5735f0;5735f0","","bd3786b56f1283ba|00008000ffff7f7f|db0f493f7cd9203f|00000000ffffffff|0000004009556e61|0000803f8988083d"
0x005735f0,126,49,1891d6271d70335cda45a03ef06a28cfc2b95eb4,"","","",""
0x00573670,544,189,a261c69c3569f8c4a11c76842e6f4877d3dd6694,"","55bd80;55abb0;55bd80;55abb0;575c60;575c60;576640;5729a0","fffffffc|fffffff8",""
0x00573890,313,111,703bd058d31bb4cfa7c7d7a34d4723b310dc1fcc,"","5739d0","","0000803f8988083d"
0x005739d0,1844,508,a7cee2b859857c813f032bef7ac31fcaa8082549,"","565bc0","fffffffe","00000000ffffffff|000040400000803f|00008040746f6173|000000000000e03f|555555555555c53f|555555555555b53f|9a9999999999a93f|555555555555c5bf|555555555555b5bf|9a9999999999a9bf|555555555555a53f|111111111111913f|11111111111191bf|0000803f8988083d|0000003f6d61705f|abaaaa3e00003442"
0x00574230,112,46,bb4d16e10a354d5cae2c7fd752f89ad435fffdb0,"","","","00000000ffffffff"
0x005742c0,1490,407,5ba3e32aac21d6dbbacce5cead356998366dca4b,"","55bbf0;5655a0;5748a0;5748a0;565ab0","10900|fffffff0|fffffff4|fffffff8|fffffffc","00008000ffff7f7f|0000803f8988083d|00000000ffffffff|0000003f6d61705f"
0x005748a0,123,39,de7467cfb5d1efb8bbfbf9c177c72c7216c0c682,"","","",""
0x00574920,94,32,6508c2c5ef48dcba40b2f204d013eb58cd7caefd,"","","ffffffe8|fffffffc|fffffff0","ffffffff7e495700|558bec83ec085356"
0x005749b0,77,25,2801c28df614f8c53c23073566e57cfe7f4a9c52,"","","ffffffe8|fffffffc|fffffff0","fffffffffd495700|558bec83ec085356"
0x00574a20,148,52,d72d9edeac1a57e30db0f560878d73b90c74cd9d,"GenuineIntel|AuthenticAMD","574920;4a3a90;4a3a90;5749b0","",""
0x00574ac0,6,2,0eaf1fafb0ca569043d76c0b5727fdb6b43a4f8e,"","","",""
0x00574ad0,1615,504,a0bb7e8f568ab175473ff716d03bf6c67da47a04,"","575120;575120;5751f0;5751f0;5751f0;575120","fffffffc|fffffff8|fffffff4|fffffffa","00000000ffffffff|0ad7233c0000003f|ffff7f7f2549123b|000080bf3333333f"
0x00575120,208,75,aeef5e4be235731b02940a4edd6b372959e6d98d,"","","ffffffe4|ffffffe8|ffffffec","00000000ffffffff"
0x005751f0,181,61,60c13c38cd97fa26c48a04b2dc268e432dbdce2f,"","","","0000803f8988083d"
0x005752b0,680,213,b66e3d7b99232e27fc82df5045197dda9d5251f9,"","576880;574ad0","fffffffc|fffffff8|fffffff4|fffffff0",""
0x00575560,618,204,81ea518e0d61728e840bd89e07cf0b6fd06ab087,"","5752b0;578ff0","",""
0x005757d0,170,61,3ac3c07de9c2347a198fa3e4deed702f92fe47b8,"","55c230;55c230","",""
0x00575880,732,244,b3b5f07956f9d416a841baa57bbae726d209e76e,"","57adb0;578e50;55c2d0;575b60","",""
0x00575b60,250,94,a1a8deceb12f21e6a3beb829c741402f70eca221,"","55c2d0","",""
0x00575c60,890,295,3f655fba28191f975400e2a18cbf03c67fdfeef8,"","575fe0;4c4600;575fe0","20003|ffffffec|fffffff0|fffffff8|fffffff4",""
0x00575fe0,1632,564,f97737bef611a440146a1e36b2d5391dff1b8a52,"","4c4600;575fe0;5667c0;55bd70;566200;4c4600;575fe0","","0400000060854d00"
0x00576640,563,184,b666f765fe1cd5d64ba4c114ed31d88431af6a3f,"","","fffffffc",""
0x00576880,4958,1358,0b0e3ce857590710484eecf99cd9b24d6b13655b,"","577be0;577cb0;577be0;577cb0;5784a0;577ec0;577ec0;5784a0;5784a0;5784a0;5784a0;5667c0;5667c0","ffffffec|fffffff4|fffffff0|fffffff8","bd3786356368616f|00000000ffffffff|0000803f8988083d|bd3786b56f1283ba|0800803fbd3786b5|00008000ffff7f7f|0000003f6d61705f|ffff7f7f2549123b|000080bf3333333f"
0x00577be0,196,74,143f98cb420a069b2e08ae4370bd2692fdd79f94,"","","",""
0x00577cb0,513,188,a9465729fed5b0653021bbdd1a170c40f96d1b79,"","577be0","fffffff8|fffffffc","00000000ffffffff"
0x00577ec0,1497,458,fd0351dacca41782399b6ee15831cb1ad1e65ac7,"","","","00000000ffffffff|17b7d13868656164|0000803f8988083d"
0x005784a0,366,138,b6c77d8eb3fe170700cff19366c1cb852ceeabb6,"","","fffffff0|fffffff4|fffffff8","bd3786356368616f"
0x00578610,1287,403,416da6ce33aafcad5c7145f6c0744fcc1d73ef56,"","5667c0;578bd0;578cb0;578d90;578b20;578bd0;578cb0;578b20;578d90;578b20","fffffffc","bd3786356368616f|0000803f8988083d|ffff7fff00000000|0000003f6d61705f"
0x00578b20,176,63,259bec6d340d2a13e49eaeb11f105e3a27f0e6b7,"","55c2d0;55c2d0","","000080bf3333333f"
0x00578bd0,213,72,c43b7913464fc7d002e4d83b5fab310bfcb71eda,"","55c2d0","","000080bf3333333f"
0x00578cb0,212,74,453dedeb6ebed5e38e74716422fa1f838f1fd79a,"","55c2d0","","000080bf3333333f"
0x00578d90,185,69,5db03e9271c15abbcb9a8a331934e987de051639,"","5667c0;566830;5667c0","","00008000ffff7f7f|6f12833a00002041"
0x00578e50,105,46,70dddaea58a8811c4e6b185bb199d57495f05932,"","578610;5757d0","",""
0x00578ec0,91,36,bb63b0f88efa4c1473e584fb984ac1715c1c1727,"","55bad0;564190","",""
0x00578f20,207,81,270520100a30cf4c6ce17d18f899693f2872d175,"","55c000","","ffff7fff00000000"
0x00578ff0,2899,849,eb7ec7a5b151dda8f159307d6ceff83ae0139945,"","579b50;579b50;579b50;579b50;5667c0","ffffffd0|ffffff24|ffffffd4|fffffffc|ffffff50|ffffff5c","a4707d3f0000e040|0ad7233c0000003f|00000000ffffffff|0000803f8988083d|6f12833a00002041|00008000ffff7f7f"
0x00579b50,165,54,a89c63551663a6fd4d278d3394f26e8c9febed50,"","","","0000003f6d61705f|cdcccc3d0000fec2"
0x00579c00,328,108,458102212b122268b7e0ac0f5ac128b5bc56b3df,"","","","00000000ffffffff|0000803f8988083d|acc527b700008043"
0x00579d50,243,95,84d896145c58b9aa0e84b95e8885cff68935b3cd,"","55c000;55c000;55c000","",""
0x00579e50,134,48,73ef6f7b16ab9f154b82f65b87ffa778efa29875,"","","fffffffc|fffffff8",""
0x00579ee0,866,230,dad0308c9477b8230fd18cb532350513266bcbdc,"","","",""
0x0057a250,1038,320,c9b94e294f5d5aad89a56e96af3c6170b3a03c7e,"","579d50;579e50;579ee0;579c00;5667c0;579c00;579c00","","17b7d13868656164|cdcc8c3fcdcccc3e|0000803f8988083d|ae47813f00000000|00000000ffffffff|bd3786356368616f|205c5e00285c5e00|0000003f6d61705f"
0x0057a660,824,244,510a6130c985f21cdb81809495908475adb05dae,"","57ae20;57ae20;55bd70;55bd70;5667c0;579d50;579d50;579d50;579d50","","000080bf3333333f|0000003f6d61705f|00000000ffffffff"
0x0057a9a0,1035,314,c6be0f559518639455e3b2ea8b761129a9817e7e,"","55c000;55c000;57a660;57a250","","0000003f6d61705f|0ad7233c0000003f|00000000ffffffff|3333733f0000c841|cdcc4c3dcdcccc3c"
0x0057adb0,105,46,70dddaea58a8811c4e6b185bb199d57495f05932,"","57a9a0;5757d0","",""
0x0057ae20,8,3,95400fd7c47c8119bafc388ab7074ab9f45bb354,"","","",""
0x0057ae30,348,129,d9d730e48fa5921d84fe4c3be0c60e2d3f9075f0,"","","","abaaaa3e00003442"
0x0057bf30,407,149,d147bbdcf819a0ac6ad82132d444c9d6129bdb26,"","5667c0;566ea0;566d50","","00000000ffffffff|0000004009556e61"
0x0057c0d0,221,79,e2a8c1a77b1cb635cfffcb2dfc99e20206e45e57,"","","","00000000ffffffff"
0x0057c1b0,23,9,dda75cb380b5ae15aa0ed11222506d6f5aed7b21,"","55c380","","0000000060854d00"
0x0057c210,14,4,baafe9f9919e94ca2d062a35b6988c44dc8a23b1,"","","",""
0x0057c220,74,31,9bf1068dca382f28bf5e2daeb8a12e5843b6de27,"","55dff0","",""
0x0057c270,51,11,d2e65e34d592f5b63e37eac69119375f8ef90661,"","4e7d40","","8b442404c3909090|8b4424048b0dd8c8|a0c557007277704f|568b74240856e885"
0x0057c2b0,37,15,4ce490d3680c754c583ab202180932de824cb2b2,"","57c440;4c0e50","",""
0x0057c300,102,32,40bc5cf7f57d9546ff93fcd7f161fbbf11d0f817,"","55ded0;57c550","30900","000000005c406200"
0x0057c370,43,14,32bf5d865dc152490beaaddd3f31c6f48fcd2453,"","55df90;57c550","",""
0x0057c420,30,12,848b7be4222ae5dbae424b4ef0d99691e4fa7511,"","55bd80","",""
0x0057c440,103,42,9dc3b0b7b51c89cf27dbe26213f6d41a8baa54a3,"","4c51a0;4c45f0","",""
0x0057c4b0,71,26,0b9df04b47b8ed1f1f601d160e7cc1128e1970ce,"","","","ffffffff00000000"
0x0057c500,75,25,200d001f5a9158e50f39ef069b8d4cf3273e7ddc,"","564130;55b860;57c1b0","30900",""
0x0057c550,62,22,d5c7ea176a113f45a2f3a5920b213e5c6b0acd8a,"","55b930;564190","",""
0x0057c5b0,159,58,5f301b196802f816edf12a21b41f5f2d6a88bd70,"","4a42c5;4a4b22;4a4b22;4cbe80","",""
0x0057c650,19,7,7000c1a83541b7b9409ca43142fc8a3931f385ff,"","57c5b0","",""
0x0057c670,960,297,4325620c46c410dbc83d51fda8397f1c22f11d1b,"","585ee0;5834a0;581170;563940","1fffe|20000",""
0x0057ca30,169,67,816a7ff25d5353d29f7bfd5c7bf243d4f6e7ba64,"qhull s Pp","58f520;5834a0;563840;57c670;589dc0;58f0a0","",""
0x0057cae0,74,34,17e875662bb664e82b137eafd4750963c84a4090,"","","",""
0x0057cb30,864,268,075a1b2ced476eee5a1b36832069c9bb70812131,"qh_check_bestdist: check points below nearest fa|qh_check_bestdist: check that all points are wit|qhull precision error: point p%d is outside face|qhull precision error (qh_check_bestdist): a cop","57c5b0;594080;57c5b0;581320;5834a0;57c5b0;5834a0;5834a0;595f10;5964e0;593540;57c5b0;5836a0;57c5b0;57c5b0;590900;590900;57c5b0","fffffff8|80000","676f6f6420000000|0a7168756c6c206f|0a256420706f696e|ffffff7e00247449|71685f636865636b"
0x0057ce90,1241,375,5411932c4b8a611989097a083f032a490538f1d8,"qh_check_maxout: check and update maxoutside for|qh_check_maxout: determine actual maxoutside and|qhull internal warning (point_add): unknown poin|qhull internal errror (point_add): point p%d is |qh_check_maxout: maxoutside %2.2g, min_vertex %2","57c5b0;57c5b0;5834a0;583560;583f80;59cd70;57c5b0;57c5b0;58f6a0;595f10;59cd70;57c5b0;5836a0;581320;5834a0;5834a0;595f10;5964e0;593540;59cd70;57c5b0;5836a0;580ea0;57c5b0","fffffff8|80000","71685f636865636b"
0x0057d370,519,170,a14989a380cd42be902087dc3e57c80f5c7005db,"qhull precision error: facet f%d is flipped, dis|ERRONEOUS","57e820;59b6d0;57c5b0;58f8e0;57c5b0;58f6a0;57d990;59acd0;59b6d0;57c5b0;58f8e0;57c5b0;58f6a0;57d990","fffffff8","0a4120666c697070"
0x0057d580,1036,312,36bea39be4f605210841b20104216d73dae8b716,"qh_check_points: check all points below %2.2g of|qhull warning (qh_check_points): missing normal |qhull precision error: point p%d is outside face|qhull precision error (qh_check_points): a copla","594080;57c5b0;57c5b0;57cb30;57c5b0;57c5b0;57c5b0;57c5b0;595f10;59cd70;57c5b0;595f10;59cd70;57c5b0;57c5b0;590900;590900;57c5b0","fffffff8|80000","00247449fffffffe|0a7168756c6c2069|676f6f6420000000|0a4f757470757420|ffffff7e00247449|71685f636865636b"
0x0057d990,1231,363,f6fe0361be6870daabbaceb3c102af70721efa5b,"flipped facet|qhull precision error: f%d is flipped (interior |coplanar or concave ridge|qhull precision error: initial simplex is not co|concave ridge|qhull precision error: f%d is concave to f%d, si|coplanar ridge|qhull precision error: f%d is clearly not convex|qhull precision error: f%d may be coplanar to f%|qhull note: recomputing centrums for convexity t|qhull precision error: f%d is concave to f%d.  C|qhull precision error: f%d is coplanar or concav","57c5b0;591c80;57c5b0;595f10;591c80;57c5b0;58f6a0;591c80;59cd70;591c80;59cd70;57c5b0;591c80;59cd70;57c5b0;597090;57c5b0;597090;595f10;591c80;591c80;57c5b0;58f010;590900","fffffff8|fffffffc","71685f636865636b|00000000ffffffff"
0x0057de60,2273,739,0639c429ae5649645626e6cff495385ad61a0c78,"qhull internal error (qh_checkfacet): facet f%d |vertices for f|ridges for f|outsideset for f|coplanarset for f|neighbors for f|qhull internal error (qh_checkfacet): deleted ve|ERRONEOUS|qhull internal error (qh_checkfacet): vertices o|qhull internal error (qh_checkfacet): for simpli|qhull internal error (qh_checkfacet): for facet |vertices for r|qhull internal error (qh_checkfacet): ridge betw|qhull internal error (qh_checkfacet): vertex v%d|qhull precision error (qh_checkfacet): vertex v%|qh_checkfacet: ridges r%d and r%d have the same ","57c5b0;58f6a0;57c5b0;582840;582840;582840;582840;582840;57c5b0;58f8e0;57c5b0;5834a0;5834a0;5834a0;57c5b0;583330;57c5b0;57c5b0;57c5b0;58f6a0;582f00;57c5b0;57c5b0;582840;57c5b0;5834a0;57c5b0;582f00;57c5b0;57c5b0;5830a0;582680;583c50;57c5b0;58f6a0;57c5b0;58f8e0;58f6a0;5836a0;582f30;582e10;57c5b0;5834a0;582d40;57c5b0;58f8e0","",""
0x0057e750,202,72,92b11d93d345564eea33a7d009029bfdf9a1c114,"qhull precision error: facet f%d is flipped, dis|ERRONEOUS","59b6d0;57c5b0;58f8e0;57c5b0;58f6a0","fffffff8","0a4120666c697070"
0x0057e820,1092,346,5e91e902053122f15c27d1141fe9b86db06ff12c,"qhull internal error (qh_checkpolygon): f%d has |qhull internal error (qh_checkpolygon): visible |qhull internal error (qh_checkpolygon): unknown |qhull internal error (qh_checkpolygon): actual n|neighbors for v|qhull internal error (qh_checkpolygon): vertex n|qhull internal error (qh_checkpolygon): #vertice|qhull warning: #vertices %d + #facets %d - #edge","57c5b0;5834a0;57c5b0;58f6a0;57de60;57c5b0;5817f0;58f6a0;5834a0;59cd70;57c5b0;57c5b0;582840;5834a0;5834a0;57c5b0;5834a0;5834a0;57c5b0;57c5b0;57c5b0;58f6a0","","71685f636865636b"
0x0057ec70,264,95,a301bd9f1bbf530c4aca7fa5837fa0208ac6f483,"qhull internal error (qh_checkvertex): unknown p|qhull internal error (qh_checkvertex): unknown v|qhull internal error (qh_checkvertex): neighbor |ERRONEOUS","59cd70;57c5b0;57c5b0;5834a0;582f00;57c5b0;58f8e0;58f6a0","",""
0x0057ed80,128,46,d61ea5db4db212f03f234e54ce3daed9a9c9e83b,"","58f010;57c5b0","","71685f636c656172"
0x0057ee00,557,174,b2b51e57c51044b245888d6472814e7f443d9dc8,"qhull input error: more than %d vertices.  ID fi","583560;59cbc0;58ee50;57c5b0;58f6a0;59cd70;57c5b0;5834a0;59cbc0;583150;59b360;59b3e0;582680;583e40;5836a0;57c5b0","fffffffc","71685f6e65777665|71685f6372656174"
0x0057f030,77,27,b67f8d77275e920aaa64590bc3420a3678a19b0e,"","582a60;582a60;582e70","",""
0x0057f080,52,17,1bd712f3106afc1d910b69393b3af24f06bb62d4,"","59ce60;582e70;58f010","",""
0x0057f0c0,317,124,5a82c2da0dbd2f6ee67cde2055fe19a579e1fbdf,"qhull internal error (qh_facet3vertex): only %d |qhull internal error (qh_facet3vertex): ridges f","5834a0;583560;57c5b0;58f6a0;582680;582680;582550;582680;581170;582680;581170;57c5b0;58f6a0","",""
0x0057f200,726,244,9542aa7c2487e8597aac85f2e5f2a6475f1ba325,"qh_findgood: f%d is closest (%2.2g) to threshold|qh_findgood: found %d good facets with %d good h","595f10;593990;593990;57c5b0;57c5b0","80000|fff7ffff",""
0x0057f4e0,611,203,1442256b6c6a050fa3ac7448a0cd2c9b2b82c971,"qhull warning: point p%d is not a vertex ('QV%d'|qhull warning: point p%d is a vertex for every f|qh_findgood_all: f%d is closest (%2.2g) to thres|qhull warning: good vertex p%d does not match la|qh_findgood_all: %d good facets remain out of %d","57f200;57c5b0;593990;57c5b0;59cd70;57c5b0","80000|fff7ffff",""
0x0057f750,268,84,06b3355f253e51620d4851d058c201670577582a,"qh_furthestnext: made f%d next facet (dist %.2g)","59cde0;57c5b0;57c5b0","","71685f7072657065"
0x0057f860,211,74,59e9207d98cc60c0d39aa493adfbbd2149cd5f7d,"qh_furthestout: p%d is furthest outside point of","595f10;582a60;582680;59cd70;57c5b0","fffbffff",""
0x0057f940,34,11,de9b83769b71d2dd32f1273cdd165de8dd7677ab,"qhull internal error (qh_infiniteloop): potentia","57c5b0;58f6a0","",""
0x0057f970,1816,532,74acaffdac1950dfe95976981ce7a0698abe46d7,"qhull input error: either QGn or QVn point is > |2002.1 2002/8/20|qh_furthestnext: made f%d next facet (dist %.2g)|qhull input error: 'Qg QVn' (only good vertex) d|qhull input error: 'Qg' (ONLYgood) needs a good |qhull input error: point for QV%d is inside init|qh_initbuild: initial hull created and points pa","5834a0;5834a0;5834a0;5834a0;5834a0;5834a0;57c5b0;58f6a0;593e30;595090;5929c0;5803a0;580090;591020;57c5b0;57c5b0;581930;59cde0;57c5b0;57c5b0;57c5b0;58f6a0;57c5b0;58f6a0;596850;59cd70;57c5b0;58f6a0;58fd40;5836a0;5836a0;57f200;5836a0;5836a0;57c5b0","fffffffc","ffffff7e00247449|fffffffef7ffffff|000000c000009040|0a5472616365206c|4f7074696f6e7320|71685f7072657065"
0x00580090,782,248,023c93ff8453b1f74e5c3bc130f8ae5ff7601ce1,"qh_initialhull: initial orientation incorrect.  |initial facet is coplanar with interior point|qhull precision error: initial facet %d is copla|_narrow-hull|qh_initialhull: simplex constructed, interior po| %6.4g","57ee00;581930;596ff0;5976c0;595f10;5976c0;59b6d0;57c5b0;594490;59b6d0;591c80;57c5b0;58f6a0;596f60;58ed00;57c5b0;57e820;57d990;57c5b0;57c5b0;57c5b0","fffffff8|fffeffff","00000000ffffffff|479ca1faffffefbf|000000000000f03f|f7ffffffffffefbf|7168756c6c207072|0a00000066696c65"
0x005803a0,1274,424,9a58f06b25d2ff2ad362ae5acb2b9063cabea1ad,"qhull input error: more than %d vertices.  ID fi","583560;583560;5834a0;594c70;4a3090;5c1dac;5834a0;582f00;5834a0;582680;5834a0;583560;582680;582680;5940e0;5834a0;5834a0;582f00;582f00;592fc0;582680;582680;582ac0;582f00;582f00;592fc0;582680;582680;5834a0;582f00;582f00;592fc0;582680;5836a0;5940e0;5940e0;58ee50;57c5b0;58f6a0;59cd70;57c5b0;582550;5836a0","","0000003000000000|71685f6e65777665"
0x005808a0,531,164,819b89b71aba8ddd32fa62c1585c9670079521c3,"qhull input error: more than %d vertices.  ID fi|qh_makenewfacets: created %d new facets from poi","58ee50;57c5b0;58f6a0;59cd70;57c5b0;59b3e0;59bda0;59c1a0;59cd70;57c5b0;58fa50","ffffbfff","71685f6e65777665"
0x00580ac0,992,317,ca5473931bc7c1df59d90a70a3aa749bb3808080,"qh_matchduplicates: find duplicate matches for f|qhull internal error (qh_matchduplicates): missi|qh_matchduplicates: duplicate f%d skip %d matche|qh_matchduplicates: duplicate f%d skip %d new f%|qhull internal error (qh_matchduplicates): no ma|ridge with multiple neighbors|DUPLICATED/MATCH","59bc20;57c5b0;59cb00;57c5b0;590900;57c5b0;597210;597210;57c5b0;57c5b0;58f6a0;57c5b0;591c80;58f8e0","fffffff8|200000|fffffffe",""
0x00580ea0,278,100,c7cd615d96f05c1c9633c4f232e5d55832db5e5a,"","582e70;5944f0;595f10;582930","fffffffc","ffffff7e00247449"
0x00580fc0,343,121,a17fdd0375b579c7870c0bf0907905f5dd264a52,"qhull internal error (qh_nearvertex): qh.VERTEXn","57c5b0;58f6a0;583560;582680;594660;5836a0","",""
0x00581120,72,29,0ed6628ce0b7912bcd40fa3eed37243000e0de43,"","5830a0;583f80","",""
0x00581170,108,52,a5a958cfe630c9a07491d4d3b10cb94a0ce5141a,"","","",""
0x005811e0,172,65,54df65b121fe8116cb1c1c0c88481cec7f611d34,"qh_outcoplanar: move outsideset to coplanarset f","57c5b0;595f10;5913c0;582e70","",""
0x00581290,134,50,faf54a4a69779085b4dcc45b0c2d2dd422823d44,"qhull internal warning (point_add): unknown poin|qhull internal errror (point_add): point p%d is ","59cd70;57c5b0;57c5b0;58f6a0","",""
0x00581320,539,194,d36e24a4cdef4cf4160befdedc0ec1f3d227cf18,"qhull internal warning (point_add): unknown poin|qhull internal errror (point_add): point p%d is ","5834a0;583560;583f80;59cd70;57c5b0;57c5b0;58f6a0;59cd70;57c5b0;57c5b0;58f6a0;59cd70;57c5b0;57c5b0;58f6a0","",""
0x00581540,171,68,944f6e579634282e8f9bfa83d78e3628a11ee90b,"qhull internal warning (point_add): unknown poin|qhull internal errror (point_add): point p%d is ","5834a0;583560;583f80;59cd70;57c5b0;57c5b0;58f6a0","",""
0x005815f0,140,48,59065853b1ec0a57c9e978a03edfcc51a055bda7,"","57c5b0","","71685f7072657065"
